,date,year,moex_index,rts_index,ofz_10y_yield_pct,ruonia_pct,usd_rub,moex_trading_halted,brent_usd_bbl,urals_usd_bbl,espo_usd_bbl,urals_brent_spread_usd,espo_brent_spread_usd,ttf_gas_eur_mwh,wheat_usd_t,urea_usd_t,aluminium_usd_t,t_idx,moex_ret,rts_ret,rub_ret,brent_ret,urals_disc_chg,espo_disc_chg,ofz_chg
2444,2023-05-16,2023,2426.0,811.1,8.56,8.24,88.62,0,75.97,55.85,71.7,20.12,4.28,34.63,271.09,429.7,2461.33,2444,-0.02964684133095652,-0.03146856106476381,-0.011332519597926805,0.022631423833924913,1.5300000000000011,0.5900000000000003,-1.4299999999999997
2445,2023-05-17,2023,2505.0,836.09,10.39,8.39,89.55,0,76.68,55.1,73.78,21.58,2.9,32.6,274.38,394.99,2416.74,2445,0.03204492401496939,0.030344911716357892,0.010439562735377272,0.009302392662313252,1.4599999999999973,-1.3800000000000003,1.83
2446,2023-05-18,2023,2545.0,848.32,7.98,8.31,90.32,0,75.03,53.34,73.57,21.69,1.46,49.27,286.04,401.52,2460.55,2446,0.01584191546565794,0.014521660308004058,0.008561791334685154,-0.021752884619806068,0.11000000000000298,-1.44,-2.41
2447,2023-05-19,2023,2456.0,817.06,7.2,8.32,91.62,0,75.63,55.94,74.05,19.69,1.58,42.5,272.88,418.97,2433.49,2447,-0.03559663971758997,-0.03754539152471459,0.014290668617189972,0.007964996310300343,-2.0,0.1200000000000001,-0.7800000000000002
2448,2023-05-22,2023,2496.0,826.54,9.96,8.22,90.21,0,73.91,55.62,73.93,18.29,-0.03,44.68,266.95,394.64,2369.46,2448,0.016155440222285655,0.011535781368247733,-0.015509302790048807,-0.023004893071142618,-1.4000000000000021,-1.61,2.7600000000000007
2449,2023-05-23,2023,2410.0,796.9,7.92,8.19,91.3,0,77.32,55.27,75.94,22.05,1.38,52.76,272.26,375.36,2417.47,2449,-0.035062703004618,-0.03651911254049178,0.012010501932375739,0.045104517543334666,3.7600000000000016,1.41,-2.040000000000001
2450,2023-05-24,2023,2409.0,795.23,9.6,8.19,91.02,0,77.15,55.66,70.64,21.5,6.51,43.46,271.83,400.54,2395.66,2450,-0.0004150238698290565,-0.0020978194148097984,-0.0030715250124275784,-0.0022010755309596064,-0.5500000000000007,5.13,1.6799999999999997
2451,2023-05-25,2023,2436.0,802.77,7.35,8.48,91.88,0,75.02,54.16,75.4,20.86,-0.38,32.63,281.18,403.95,2365.19,2451,0.011145626214916327,0.009436866027272117,0.009404115232402255,-0.027996834155429084,-0.6400000000000006,-6.89,-2.25
2452,2023-05-26,2023,2484.0,817.25,9.49,8.25,90.73,0,77.42,53.97,75.04,23.45,2.38,34.66,287.17,418.0,2273.8,2452,0.019512814223581643,0.01787679858815583,-0.012595314639360033,0.031490400495760795,2.59,2.76,2.1400000000000006
2453,2023-05-29,2023,2460.0,805.48,7.87,8.34,92.43,0,76.71,55.27,73.78,21.44,2.93,36.2,283.2,405.74,2378.6,2453,-0.00970881412696123,-0.014506672594115422,0.018563538095148324,-0.009213067178297507,-2.009999999999998,0.5500000000000003,-1.62
2454,2023-05-30,2023,2454.0,802.42,9.98,8.37,92.79,0,76.66,53.04,68.95,23.62,7.71,44.43,283.7,406.76,2426.13,2454,-0.0024420036555516944,-0.003806211448780239,0.0038872740884023926,-0.0006520180187958857,2.1799999999999997,4.779999999999999,2.1100000000000003
2455,2023-05-31,2023,2422.0,790.63,9.89,8.34,92.97,0,79.61,54.86,76.77,24.75,2.84,42.05,262.88,402.06,2436.11,2455,-0.013125701157819414,-0.014802065554864186,0.0019379851026783967,0.037759653148078165,1.129999999999999,-4.87,-0.08999999999999986
2456,2023-06-01,2023,2456.0,800.51,7.39,8.33,93.11,0,79.58,56.59,80.56,22.99,-0.98,34.81,282.79,421.93,2311.13,2456,0.01394036515399577,0.012418928544562391,0.0015047294326713256,-0.00037690810170420974,-1.7600000000000016,-3.82,-2.500000000000001
2457,2023-06-02,2023,2446.0,796.62,8.32,8.33,92.25,0,76.22,57.9,68.52,18.31,7.7,54.14,286.57,417.63,2393.33,2457,-0.004079973019915251,-0.004871247415256796,-0.009279306979801838,-0.043138909553068316,-4.68,8.68,0.9300000000000006
2458,2023-06-05,2023,2452.0,797.08,9.24,8.39,92.74,0,76.23,57.41,69.64,18.83,6.6,47.26,259.87,416.9,2342.57,2458,0.00244998080898462,0.000577273028517844,0.005297596042678876,0.00013119055446786376,0.5199999999999996,-1.1000000000000005,0.9199999999999999
2459,2023-06-06,2023,2455.0,797.3,10.51,8.27,92.06,0,78.0,57.41,72.39,20.59,5.61,45.81,286.06,436.54,2301.52,2459,0.00122274317251847,0.0002759693440657074,-0.007359340574219608,0.022953740689409585,1.7600000000000016,-0.9899999999999993,1.2699999999999996
2460,2023-06-07,2023,2495.0,809.91,8.18,8.32,90.8,0,73.32,56.66,67.2,16.66,6.12,51.69,287.43,378.5,2406.97,2460,0.016161967956998424,0.015692110873627207,-0.01378125278184772,-0.061875403718087085,-3.9299999999999997,0.5099999999999998,-2.33
2461,2023-06-08,2023,2473.0,802.13,10.28,8.18,92.68,0,77.38,57.62,75.36,19.76,2.02,43.83,277.1,407.86,2415.99,2461,-0.0088567406642035,-0.009652440888406666,0.020493413956927498,0.053894926300862345,3.1000000000000014,-4.1,2.0999999999999996
2462,2023-06-09,2023,2499.0,810.08,10.05,8.22,92.44,0,77.4,55.75,79.29,21.65,-1.89,56.75,286.17,395.63,2337.0,2462,0.010458663313536398,0.00986231872792942,-0.0025929141579954518,0.0002584313233144897,1.889999999999997,-3.91,-0.22999999999999865
2463,2023-06-12,2023,2461.0,796.19,9.42,8.27,93.46,0,76.25,57.96,77.22,18.29,-0.97,58.33,281.96,430.3,2394.37,2463,-0.015322880443896736,-0.017295157392632987,0.010973751866099946,-0.014969365108160382,-3.3599999999999994,0.9199999999999999,-0.6300000000000008
2464,2023-06-13,2023,2534.0,819.24,8.27,8.45,93.45,0,74.76,57.6,69.6,17.16,5.16,30.61,268.36,392.88,2392.7,2464,0.029231310490028584,0.02853923038922268,-0.00010700337070801424,-0.01973443290015897,-1.129999999999999,6.13,-1.1500000000000004
2465,2023-06-14,2023,2531.0,817.71,8.97,8.36,92.09,0,75.76,58.48,72.55,17.28,3.21,56.35,279.49,408.25,2393.8,2465,-0.0011846003359599067,-0.0018693307010417826,-0.014660174168295903,0.013287466290460515,0.120000000000001,-1.9500000000000002,0.7000000000000011
2466,2023-06-15,2023,2522.0,814.12,9.43,8.44,94.69,0,73.82,58.46,70.97,15.36,2.85,43.88,271.51,388.75,2380.39,2466,-0.0035622440202596195,-0.0043999752324692665,0.027842038262132718,-0.02594075127597062,-1.9200000000000017,-0.3599999999999999,0.4599999999999991
2467,2023-06-16,2023,2539.0,819.01,9.57,8.42,93.29,0,74.8,59.51,72.76,15.29,2.05,39.85,297.73,391.19,2304.37,2467,0.00671806517981377,0.005988518506059748,-0.014895477022538905,0.013188187378579741,-0.07000000000000028,-0.8000000000000003,0.14000000000000057
2468,2023-06-19,2023,2578.0,829.77,8.34,8.42,92.24,0,71.9,59.14,71.78,12.76,0.12,45.52,279.94,418.15,2335.34,2468,0.015243601794454165,0.013052260164534424,-0.011319045012066375,-0.039541620253430665,-2.5299999999999994,-1.9299999999999997,-1.2300000000000004
2469,2023-06-20,2023,2510.0,807.39,9.37,8.33,92.4,0,72.61,59.82,70.15,12.79,2.46,46.34,284.99,377.91,2359.8,2469,-0.026731151373303064,-0.027341731047860307,0.0017331026868347976,0.009826388665154617,0.02999999999999936,2.34,1.0299999999999994
2470,2023-06-21,2023,2561.0,823.23,9.93,8.41,91.7,0,72.59,59.42,65.17,13.17,7.42,42.72,278.02,383.33,2409.72,2470,0.020115054073696292,0.01942880409708092,-0.007604599385218513,-0.0002754820954065096,0.3800000000000008,4.96,0.5600000000000005
2471,2023-06-22,2023,2524.0,810.8,8.92,8.43,93.95,0,73.77,57.82,68.67,15.95,5.1,32.47,286.65,417.15,2370.38,2471,-0.01455286253842214,-0.01521421242664811,0.024240346597054874,0.016124973599461967,2.7799999999999994,-2.3200000000000003,-1.0099999999999998
2472,2023-06-23,2023,2571.0,825.5,9.06,8.59,93.05,0,71.78,57.87,66.34,13.91,5.44,35.98,278.37,382.89,2430.36,2472,0.018449983604785558,0.017967848782338258,-0.009625742771214973,-0.027346259176749932,-2.039999999999999,0.34000000000000075,0.14000000000000057
2473,2023-06-26,2023,2575.0,825.13,8.66,8.4,93.01,0,71.68,61.46,67.21,10.21,4.46,47.12,289.1,391.72,2325.7,2473,0.0015546058319477751,-0.0004483136816819666,-0.00042996883388379814,-0.00139411705278647,-3.6999999999999993,-0.9800000000000004,-0.40000000000000036
2474,2023-06-27,2023,2587.0,828.47,7.91,8.49,93.22,0,68.91,60.76,65.38,8.15,3.53,34.57,278.1,413.2,2403.75,2474,0.004649369088192579,0.00403967651441306,0.002255276690219077,-0.03941046329755782,-2.0600000000000005,-0.9300000000000002,-0.75
2475,2023-06-28,2023,2620.0,838.23,7.61,8.42,93.53,0,71.15,63.23,68.62,7.92,2.53,30.91,286.7,403.26,2314.22,2475,0.01267541456911303,0.011711899638248369,0.0033199495018649827,0.0319890191667449,-0.23000000000000043,-1.0,-0.2999999999999998
2476,2023-06-29,2023,2624.0,838.95,8.73,8.38,94.26,0,71.97,62.95,65.39,9.01,6.57,51.81,294.92,405.49,2367.63,2476,0.0015255533088369688,0.0008585841045443132,0.007774681049125043,0.01145904098385131,1.0899999999999999,4.040000000000001,1.12
2477,2023-06-30,2023,2637.0,842.69,9.24,8.51,92.66,0,68.82,61.76,70.58,7.06,-1.76,31.36,277.6,410.46,2319.73,2477,0.004942036289307339,0.004448046152991658,-0.017120041507082462,-0.04475496515037847,-1.9500000000000002,-8.33,0.5099999999999998
2478,2023-07-03,2023,2601.0,826.8,9.71,8.65,93.56,0,71.15,62.03,70.72,9.12,0.43,36.89,281.55,403.46,2418.95,2478,-0.013745920904635334,-0.0190363282810857,0.00966606172747575,0.03329592416652716,2.0599999999999996,2.19,0.47000000000000064
2479,2023-07-04,2023,2638.0,836.76,7.86,8.55,94.92,0,71.8,62.94,70.22,8.86,1.58,28.7,278.03,365.37,2376.37,2479,0.01412506782860845,0.011974463213307196,0.014431489851585155,0.009094151518316274,-0.2599999999999998,1.1500000000000001,-1.8500000000000005
2480,2023-07-05,2023,2634.0,833.78,8.63,8.51,94.33,0,70.71,63.02,64.72,7.69,5.99,35.95,285.01,411.29,2367.2,2480,-0.0015174509740338848,-0.0035677124294277718,-0.006235158905801619,-0.015297470438028427,-1.169999999999999,4.41,0.7700000000000005
2481,2023-07-06,2023,2609.0,824.04,10.1,8.63,95.42,0,72.37,60.56,66.97,11.81,5.4,33.59,268.52,433.86,2436.12,2481,-0.009536597166497351,-0.011750506170907116,0.011488927426198892,0.023204843261886765,4.12,-0.5899999999999999,1.4699999999999989
2482,2023-07-07,2023,2627.0,827.88,7.95,8.64,94.81,0,70.62,59.05,63.74,11.57,6.88,33.88,279.6,398.56,2447.98,2482,0.006875504548811584,0.00464914392543303,-0.006413311158092405,-0.024478458377796386,-0.2400000000000002,1.4799999999999995,-2.1499999999999995
2483,2023-07-10,2023,2626.0,822.44,10.73,8.89,97.02,0,74.75,59.62,67.02,15.13,7.73,39.14,276.63,413.84,2330.71,2483,-0.00038073482279887827,-0.006592684695617024,0.023042253887202158,0.056835821770556016,3.5600000000000005,0.8500000000000005,2.7800000000000002
2484,2023-07-11,2023,2678.0,836.65,9.79,8.8,96.17,0,72.99,58.69,67.45,14.3,5.54,39.66,295.34,393.83,2263.94,2484,0.01960847138837618,0.017130291290181177,-0.00879968409268006,-0.023826766807255595,-0.8300000000000001,-2.1900000000000004,-0.9400000000000013
2485,2023-07-12,2023,2661.0,829.82,10.43,8.7,97.17,0,73.0,60.05,68.57,12.94,4.43,36.72,281.15,398.33,2334.17,2485,-0.006368255273428325,-0.008197013138968146,0.010344563126957418,0.00013699568485048275,-1.3600000000000012,-1.1100000000000003,0.6400000000000006
2486,2023-07-13,2023,2628.0,817.51,9.99,8.91,96.82,0,71.57,59.88,70.9,11.69,0.67,39.35,278.79,390.13,2333.26,2486,-0.012478891373188361,-0.014945674689118782,-0.0036084373397997638,-0.019783449397884567,-1.25,-3.76,-0.4399999999999995
2487,2023-07-14,2023,2628.0,815.87,10.29,8.9,97.08,0,74.17,59.09,72.61,15.08,1.55,28.21,287.87,403.32,2365.93,2487,0.0,-0.0020081065656576413,0.002681796346852394,0.03568376399796058,3.3900000000000006,0.88,0.29999999999999893
2488,2023-07-17,2023,2679.0,826.4,10.03,9.0,96.66,0,74.82,60.18,74.86,14.63,-0.04,38.04,278.68,402.96,2351.08,2488,0.019220489940107832,0.012823889258591237,-0.004335714441462635,0.00872547317153316,-0.4499999999999993,-1.59,-0.2599999999999998
2489,2023-07-18,2023,2694.0,829.23,8.64,8.99,98.37,0,73.0,58.88,70.86,14.12,2.14,34.33,274.0,372.64,2338.88,2489,0.005583487425700362,0.0034186415518071556,0.01753621310772857,-0.024625787771609176,-0.5100000000000016,2.18,-1.3899999999999988
2490,2023-07-19,2023,2663.0,818.15,10.27,9.07,97.83,0,73.26,58.68,73.33,14.58,-0.07,30.98,272.34,387.28,2412.01,2490,-0.011573771156377255,-0.013451865482331904,-0.005504601055328351,0.0035553162022772256,0.46000000000000085,-2.21,1.629999999999999
2491,2023-07-20,2023,2677.0,820.57,8.68,9.05,97.12,0,76.33,56.05,76.69,20.28,-0.36,35.04,289.34,451.18,2365.83,2491,0.005243457706420429,0.002953526849251986,-0.007283951158149726,0.04105128845971073,5.700000000000001,-0.29,-1.5899999999999999
2492,2023-07-21,2023,2700.0,825.99,9.83,9.03,96.43,0,74.07,57.38,69.79,16.69,4.29,27.41,276.44,406.38,2369.94,2492,0.008555008472067804,0.006583446186007258,-0.0071299707888954345,-0.03005545378518093,-3.59,4.65,1.1500000000000004
2493,2023-07-24,2023,2660.0,808.67,9.62,9.15,98.8,0,75.22,56.63,69.06,18.59,6.16,34.94,285.46,396.33,2277.92,2493,-0.014925650216675024,-0.021191744071231255,0.024280248231529633,0.015406561016992448,1.8999999999999986,1.87,-0.21000000000000085
2494,2023-07-25,2023,2671.0,810.25,10.33,9.16,100.1,0,77.65,57.54,69.94,20.11,7.71,35.73,285.74,394.1,2375.67,2494,0.004126811334216107,0.0019519191827246374,0.013072081567352178,0.03179439655250604,1.5199999999999996,1.5499999999999998,0.7100000000000009
2495,2023-07-26,2023,2687.0,813.26,10.35,9.23,98.39,0,76.5,55.41,77.9,21.09,-1.4,25.98,281.62,415.89,2383.32,2495,0.0059723955055304145,0.003708019598042789,-0.017230513443500683,-0.014920808762206583,0.9800000000000004,-9.11,0.019999999999999574
2496,2023-07-27,2023,2660.0,803.46,10.85,9.23,98.56,0,78.79,59.77,75.61,19.02,3.18,30.09,262.01,420.48,2359.06,2496,-0.010099206839746522,-0.01212345988416974,0.0017263269075362686,0.02949534442510693,-2.0700000000000003,4.58,0.5
2497,2023-07-28,2023,2731.0,823.31,8.89,9.23,99.26,0,78.24,57.61,73.55,20.63,4.69,41.94,279.41,389.57,2318.62,2497,0.026341719697960286,0.024405398735823702,0.007077170374084396,-0.007005059531034696,1.6099999999999994,1.5100000000000002,-1.959999999999999
2498,2023-07-31,2023,2669.0,799.75,11.47,9.34,101.02,0,77.8,57.44,77.63,20.37,0.17,34.79,291.97,405.38,2551.05,2498,-0.022963972069181438,-0.029033621641725738,0.017575846880611756,-0.005639594542215853,-0.259999999999998,-4.5200000000000005,2.58
2499,2023-08-01,2023,2688.0,803.66,10.77,9.38,98.88,0,77.93,56.81,70.74,21.12,7.2,38.96,283.9,440.13,2437.31,2499,0.007093552238516487,0.00487711533587909,-0.021411523330526094,0.001669556671123118,0.75,7.03,-0.7000000000000011
2500,2023-08-02,2023,2752.0,822.01,9.75,9.32,99.93,0,78.75,54.99,72.96,23.76,5.8,31.51,287.33,397.14,2481.07,2500,0.023530497410193973,0.022576266266796097,0.010562947164317826,0.010467289850272898,2.6400000000000006,-1.4000000000000004,-1.0199999999999996
2501,2023-08-03,2023,2634.0,785.81,8.89,9.62,99.75,0,79.97,55.98,77.39,23.99,2.58,38.53,271.09,392.42,2373.8,2501,-0.04382431675000831,-0.04503752750446832,-0.0018028851037250604,0.015373286638055816,0.22999999999999687,-3.2199999999999998,-0.8599999999999994
2502,2023-08-04,2023,2704.0,805.9,9.75,9.65,101.12,0,76.21,56.48,74.87,19.74,1.34,25.82,277.88,378.32,2344.0,2502,0.02622855485962905,0.025244632402631417,0.01364087462857455,-0.0481588766657719,-4.25,-1.24,0.8599999999999994
2503,2023-08-07,2023,2687.0,798.2,9.04,9.81,100.87,0,79.77,53.68,72.53,26.09,7.24,26.04,273.54,433.88,2402.62,2503,-0.00630682854736353,-0.009600472715832531,-0.002475371331803089,0.04565480624501195,6.350000000000001,5.9,-0.7100000000000009
2504,2023-08-08,2023,2712.0,804.8,11.08,9.99,100.81,0,79.12,56.65,77.31,22.47,1.81,29.92,266.21,399.44,2377.43,2504,0.009261040444794588,0.00823460673084142,-0.0005950020008942403,-0.008181806608581255,-3.620000000000001,-5.43,2.040000000000001
2505,2023-08-09,2023,2677.0,793.48,9.11,9.98,101.05,0,77.49,57.22,75.39,20.28,2.11,27.99,291.7,381.27,2332.52,2505,-0.01298960553993389,-0.014165464485566659,0.0023778867837798146,-0.020816791538598167,-2.1899999999999977,0.2999999999999998,-1.9700000000000006
2506,2023-08-10,2023,2707.0,801.72,10.29,10.07,101.94,0,77.12,57.63,69.19,19.49,7.94,35.6,304.11,397.73,2411.74,2506,0.011144246093948595,0.010331084865478068,0.0087689610622661,-0.004786245473568762,-0.7900000000000027,5.83,1.1799999999999997
2507,2023-08-11,2023,2724.0,805.78,10.98,10.22,102.33,0,76.61,57.32,77.53,19.29,-0.92,27.18,281.84,387.51,2472.43,2507,0.006260377655102012,0.00505133266923341,0.003818480186767559,-0.006635033773560117,-0.1999999999999993,-8.860000000000001,0.6900000000000013
2508,2023-08-14,2023,2742.0,808.58,10.91,10.54,102.57,0,78.44,55.84,74.68,22.6,3.76,28.61,287.63,362.62,2424.13,2508,0.006586192852856776,0.003468870397822066,0.0023426072206556015,0.02360638479941546,3.3100000000000023,4.68,-0.07000000000000028
2509,2023-08-15,2023,2768.0,815.22,12.23,10.53,102.31,0,76.99,55.88,72.75,21.12,4.24,28.57,282.36,406.18,2365.14,2509,0.009437456615300377,0.00817839267184528,-0.0025380724284707057,-0.01865845803818722,-1.4800000000000004,0.4800000000000004,1.3200000000000003
2510,2023-08-16,2023,2666.0,784.57,10.13,10.53,103.09,0,77.44,58.24,72.13,19.2,5.31,24.55,275.13,416.02,2451.18,2510,-0.037545815998906384,-0.0383222184636951,0.007594973217444512,0.005827899678363835,-1.9200000000000017,1.0699999999999994,-2.0999999999999996
2511,2023-08-17,2023,2741.0,805.77,11.39,10.64,101.3,0,78.42,55.1,74.84,23.32,3.58,33.89,297.13,379.41,2421.1,2511,0.027743595564132306,0.026662544981691738,-0.01751598185365566,0.0125755538958634,4.120000000000001,-1.7299999999999995,1.2599999999999998
2512,2023-08-18,2023,2743.0,805.54,12.39,10.82,102.48,0,76.56,57.88,75.63,18.67,0.92,34.85,276.63,392.22,2365.16,2512,0.0007293946348170266,-0.000285482001057602,0.011581246333841833,-0.02400424971948656,-4.649999999999999,-2.66,1.0
2513,2023-08-21,2023,2758.0,807.33,11.11,11.03,104.43,0,77.06,58.38,78.03,18.68,-0.98,39.7,280.53,387.69,2406.22,2513,0.0054535674156444,0.002219646636020478,0.01884933290297841,0.006509592053312474,0.00999999999999801,-1.9,-1.2800000000000011
2514,2023-08-22,2023,2765.0,808.5,11.58,11.15,101.1,0,79.34,57.97,78.94,21.37,0.4,38.73,273.64,403.85,2399.68,2514,0.002534855603188113,0.0014481723999146823,-0.03240686446503194,0.029158075888172874,2.6900000000000013,1.38,0.47000000000000064
2515,2023-08-23,2023,2740.0,800.42,12.92,11.19,102.27,0,78.72,58.48,72.31,20.24,6.41,27.93,284.4,424.74,2378.53,2515,-0.009082714574319972,-0.01004408911351895,0.011506248791495644,-0.007845162342186462,-1.1300000000000026,6.01,1.3399999999999999
2516,2023-08-24,2023,2720.0,793.79,11.87,11.3,101.96,0,75.81,59.36,71.06,16.45,4.75,25.93,280.14,411.14,2410.12,2516,-0.0073260400920727164,-0.008317647265673855,-0.0030357953100068613,-0.03766704267578547,-3.789999999999999,-1.6600000000000001,-1.0500000000000007
2517,2023-08-25,2023,2782.0,811.02,12.89,11.48,103.16,0,76.75,57.18,69.36,19.57,7.39,41.33,275.63,381.73,2396.59,2517,0.02253821319334559,0.02147377208582313,0.01170060150522989,0.012323176399094748,3.120000000000001,2.6399999999999997,1.0200000000000014
2518,2023-08-28,2023,2753.0,800.01,13.43,11.45,104.43,0,76.88,57.0,78.14,19.88,-1.25,37.31,277.77,442.01,2415.62,2518,-0.010478867340781406,-0.013668487133988272,0.012235809478313264,0.0016923781947300043,0.3099999999999987,-8.64,0.5399999999999991
2519,2023-08-29,2023,2803.0,813.77,11.37,11.83,103.79,0,76.1,55.93,76.22,20.17,-0.12,40.83,282.38,369.5,2320.11,2519,0.017999046022181275,0.017053543203916277,-0.006147363514259929,-0.01019749979439677,0.2900000000000027,1.13,-2.0600000000000005
2520,2023-08-30,2023,2762.0,801.02,12.8,11.79,103.28,0,76.62,58.02,76.5,18.6,0.12,23.82,280.05,405.96,2468.57,2520,-0.014735217195550376,-0.015791855248061815,-0.004925880438810815,0.0068098744048628035,-1.5700000000000003,0.24,1.4300000000000015
2521,2023-08-31,2023,2821.0,817.08,12.74,12.01,104.02,0,77.65,56.78,71.48,20.87,6.18,38.33,274.9,401.46,2332.8,2521,0.02113637703275817,0.01985109373721805,0.0071394418065393594,0.013353410322193504,2.2699999999999996,6.06,-0.0600000000000005
2522,2023-09-01,2023,2799.0,810.02,13.71,11.8,103.43,0,77.71,58.53,72.76,19.18,4.96,25.82,273.15,376.44,2401.11,2522,-0.007829221486542082,-0.008678070563193252,-0.005688132955214087,0.0007723996264541455,-1.6900000000000013,-1.2199999999999998,0.9700000000000006
2523,2023-09-04,2023,2804.0,817.38,13.01,12.08,103.07,0,77.06,57.68,72.42,19.37,4.63,36.45,270.73,389.91,2415.06,2523,0.0017847586390269399,0.009045164286342278,-0.003486686341011236,-0.008399610023139381,0.19000000000000128,-0.33000000000000007,-0.7000000000000011
2524,2023-09-05,2023,2796.0,817.06,13.27,12.11,103.16,0,77.29,57.29,78.87,20.0,-1.59,29.06,286.39,414.32,2361.46,2524,-0.0028571448007799205,-0.0003915714300788409,0.0008728119644434429,0.0029802419207687336,0.629999999999999,-6.22,0.2599999999999998
2525,2023-09-06,2023,2791.0,817.74,12.38,12.23,103.84,0,78.18,58.05,76.15,20.13,2.03,36.44,272.4,394.93,2386.81,2525,-0.0017898698173786087,0.0008319060915304988,0.006570071942635813,0.011449279246028787,0.129999999999999,3.62,-0.8899999999999988
2526,2023-09-07,2023,2798.0,821.71,13.0,12.25,102.51,0,77.2,58.24,78.04,18.96,-0.84,34.05,277.05,389.52,2339.57,2526,0.0025049216891037673,0.004843097087301018,-0.012890898160470066,-0.012614403334078261,-1.1699999999999982,-2.8699999999999997,0.6199999999999992
